,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
87,0.2694740295410156,0.019459962844848633,0.10408687591552734,8.177757263183594e-05,1.0,liblinear,0.6,3,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.813076923076923,0.7876923076923077,0.8003846153846154,0.01269230769230767,55
88,0.24584853649139404,0.022559523582458496,0.09867024421691895,0.014024734497070312,1.0,liblinear,0.6,5,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7715384615384615,0.7426923076923077,0.7571153846153846,0.014423076923076927,113
89,0.28871583938598633,0.018635988235473633,0.10241413116455078,0.007086038589477539,1.0,liblinear,0.6,5,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.801923076923077,0.7811538461538462,0.7915384615384615,0.010384615384615381,73
90,0.2671443223953247,0.007206559181213379,0.11128222942352295,0.018117070198059082,1.0,liblinear,0.8,1,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7626923076923077,0.745,0.7538461538461538,0.008846153846153837,119
91,0.3074136972427368,0.0041266679763793945,0.09518182277679443,0.004993557929992676,1.0,liblinear,0.8,1,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.816923076923077,0.7907692307692308,0.8038461538461539,0.013076923076923097,43
92,0.2088472843170166,0.012726545333862305,0.08688521385192871,0.0027577877044677734,1.0,liblinear,0.8,3,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7776923076923077,0.7507692307692307,0.7642307692307693,0.01346153846153847,95
93,0.2374413013458252,0.019544601440429688,0.09094083309173584,0.004253983497619629,1.0,liblinear,0.8,3,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.813076923076923,0.7876923076923077,0.8003846153846154,0.01269230769230767,55
94,0.20901978015899658,0.014524340629577637,0.09045159816741943,0.00577700138092041,1.0,liblinear,0.8,5,l1,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7715384615384615,0.7426923076923077,0.7571153846153846,0.014423076923076927,113
95,0.1981358528137207,0.00025463104248046875,0.10154950618743896,0.01404726505279541,1.0,liblinear,0.8,5,l2,"{'clf__C': 1, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.801923076923077,0.7811538461538462,0.7915384615384615,0.010384615384615381,73
96,0.40506303310394287,0.02835690975189209,0.1215977668762207,0.012850284576416016,1.0,newton-cg,0.6,1,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.765,0.7469230769230769,0.7559615384615385,0.00903846153846155,115
97,0.5502772331237793,0.0009076595306396484,0.2411724328994751,0.07981240749359131,1.0,newton-cg,0.6,1,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.816923076923077,0.7946153846153846,0.8057692307692308,0.01115384615384618,37
98,0.20415914058685303,0.024373173713684082,0.10152912139892578,0.0003306865692138672,1.0,newton-cg,0.6,3,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7788461538461539,0.7538461538461538,0.7663461538461538,0.012500000000000011,91
99,0.231947660446167,0.013961315155029297,0.0997840166091919,0.006198287010192871,1.0,newton-cg,0.6,3,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8173076923076923,0.7934615384615384,0.8053846153846154,0.011923076923076925,39
100,0.20310211181640625,0.00469517707824707,0.10171401500701904,0.005008816719055176,1.0,newton-cg,0.6,5,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7711538461538462,0.7442307692307693,0.7576923076923077,0.01346153846153847,109
101,0.23734807968139648,0.0013027191162109375,0.158624529838562,0.06081211566925049,1.0,newton-cg,0.6,5,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.803076923076923,0.7853846153846153,0.7942307692307692,0.008846153846153837,65
102,0.9287278652191162,0.0537564754486084,0.3776240348815918,0.04421877861022949,1.0,newton-cg,0.8,1,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.765,0.7469230769230769,0.7559615384615385,0.00903846153846155,115
103,1.2939279079437256,0.0956578254699707,0.35158753395080566,0.016210079193115234,1.0,newton-cg,0.8,1,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.816923076923077,0.7946153846153846,0.8057692307692308,0.01115384615384618,37
104,0.43120765686035156,0.04891180992126465,0.32076501846313477,0.012574911117553711,1.0,newton-cg,0.8,3,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7788461538461539,0.7538461538461538,0.7663461538461538,0.012500000000000011,91
105,0.5331158638000488,0.012845754623413086,0.2686837911605835,0.011149287223815918,1.0,newton-cg,0.8,3,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8173076923076923,0.7934615384615384,0.8053846153846154,0.011923076923076925,39
106,0.5486729145050049,0.07303428649902344,0.3365124464035034,0.06878674030303955,1.0,newton-cg,0.8,5,l1,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7711538461538462,0.7442307692307693,0.7576923076923077,0.01346153846153847,109
107,0.6377425193786621,0.011105775833129883,0.3945270776748657,0.03146970272064209,1.0,newton-cg,0.8,5,l2,"{'clf__C': 1, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.803076923076923,0.7853846153846153,0.7942307692307692,0.008846153846153837,65
108,5.065044164657593,0.4074971675872803,0.1818850040435791,0.0023114681243896484,10.0,lbfgs,0.6,1,l1,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.815,0.7884615384615384,0.8017307692307691,0.013269230769230755,49
109,5.1959311962127686,0.14960432052612305,0.19088530540466309,0.012181758880615234,10.0,lbfgs,0.6,1,l2,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.8319230769230769,0.8165384615384615,0.8242307692307692,0.007692307692307665,17
110,2.4037885665893555,0.10204720497131348,0.40320706367492676,0.002527952194213867,10.0,lbfgs,0.6,3,l1,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.82,0.7938461538461539,0.8069230769230769,0.013076923076923042,33
111,2.601340174674988,0.011133551597595215,0.5622589588165283,0.0016040802001953125,10.0,lbfgs,0.6,3,l2,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.823076923076923,0.7988461538461539,0.8109615384615385,0.012115384615384583,27
112,2.5776567459106445,0.2253575325012207,0.409023642539978,0.21693360805511475,10.0,lbfgs,0.6,5,l1,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.801923076923077,0.7838461538461539,0.7928846153846154,0.00903846153846155,67
113,2.185176968574524,0.07305443286895752,0.5697934627532959,0.03274989128112793,10.0,lbfgs,0.6,5,l2,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7953846153846154,0.7780769230769231,0.7867307692307692,0.008653846153846123,81
114,3.302673578262329,0.046319007873535156,0.16263389587402344,0.0008795261383056641,10.0,lbfgs,0.8,1,l1,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.815,0.7884615384615384,0.8017307692307691,0.013269230769230755,49
115,2.8966777324676514,0.343477725982666,0.12829840183258057,0.016986966133117676,10.0,lbfgs,0.8,1,l2,"{'clf__C': 10, 'clf__solver': 'lbfgs', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.8319230769230769,0.8165384615384615,0.8242307692307692,0.007692307692307665,17
