,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
37,0.13502895832061768,0.0016068220138549805,0.11436581611633301,0.016968965530395508,1.0,0.6,1,l2,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.811923076923077,0.7776923076923077,0.7948076923076923,0.017115384615384643,5
38,0.1280289888381958,0.008429884910583496,0.12819695472717285,0.039374351501464844,1.0,0.6,3,l1,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7884615384615384,0.7630769230769231,0.7757692307692308,0.01269230769230767,13
39,0.10591244697570801,0.001840829849243164,0.08096146583557129,0.00033164024353027344,1.0,0.6,3,l2,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8065384615384615,0.7707692307692308,0.7886538461538461,0.017884615384615388,9
40,0.1409209966659546,0.024941086769104004,0.09870016574859619,0.006081700325012207,1.0,0.6,5,l1,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7803846153846153,0.7511538461538462,0.7657692307692308,0.014615384615384586,19
41,0.11351573467254639,0.007645964622497559,0.1307234764099121,0.04081130027770996,1.0,0.6,5,l2,"{'clf__alpha': 1, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.791923076923077,0.7596153846153846,0.7757692307692308,0.016153846153846185,13
42,0.1244581937789917,0.001744389533996582,0.09002125263214111,0.0023270845413208008,1.0,0.8,1,l1,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.7742307692307693,0.7503846153846154,0.7623076923076924,0.011923076923076925,23
43,0.19672751426696777,0.009428739547729492,0.09912264347076416,0.0026873350143432617,1.0,0.8,1,l2,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.811923076923077,0.7776923076923077,0.7948076923076923,0.017115384615384643,5
44,0.13294553756713867,0.01891779899597168,0.08327615261077881,0.0041571855545043945,1.0,0.8,3,l1,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.7884615384615384,0.7630769230769231,0.7757692307692308,0.01269230769230767,13
45,0.11636459827423096,0.010220885276794434,0.10161256790161133,0.007093191146850586,1.0,0.8,3,l2,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.8065384615384615,0.7707692307692308,0.7886538461538461,0.017884615384615388,9
46,0.12864792346954346,0.01026618480682373,0.11717355251312256,0.0018090009689331055,1.0,0.8,5,l1,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.7803846153846153,0.7511538461538462,0.7657692307692308,0.014615384615384586,19
47,0.11477029323577881,0.0016194581985473633,0.0930790901184082,0.003300905227661133,1.0,0.8,5,l2,"{'clf__alpha': 1, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.791923076923077,0.7596153846153846,0.7757692307692308,0.016153846153846185,13
48,0.12496697902679443,8.213520050048828e-05,0.08915388584136963,8.428096771240234e-05,10.0,0.6,1,l1,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.5153846153846153,0.5276923076923077,0.5215384615384615,0.006153846153846176,65
